uri,artist,name,popularity,release_date,added_at,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:7ibjRsuXfAVlya4mCbw2G4,San Fermin,Emily,37,2015-04-21,2019-02-28 15:00:56+00:00,0.645,0.649,0,-8.174,1,0.0299,0.0763,0.0362,0.227,0.614,96.033,224867,4
spotify:track:3aRYXMpH1tCFS8Ux2DkiSm,San Fermin,Jackrabbit,37,2015-04-21,2019-02-28 15:01:02+00:00,0.689,0.686,2,-5.217,1,0.033,0.248,9.41e-06,0.0929,0.518,110.008,219680,4
spotify:track:2Xujc7xcZvR52344rUqE7y,San Fermin,Woman In Red,23,2015-04-21,2019-02-28 15:01:04+00:00,0.51,0.636,1,-7.642,0,0.047,0.214,0.635,0.456,0.227,147.973,223933,4
spotify:track:6y6NoJfmGXH2wqUlsb68Zy,San Fermin,Methuselah,29,2013-09-17,2019-03-03 19:09:02+00:00,0.494,0.202,0,-11.123,0,0.0265,0.85,0.0581,0.114,0.196,76.154,293720,4
spotify:track:1ti43ZT6bc4o1eGOSnBHkO,Bassnectar,Speakerbox (feat. Lafa Taylor),3,2015-06-30,2017-08-14 08:42:06+00:00,0.507,0.934,8,-2.325,0,0.188,0.00943,0.0018,0.222,0.471,175.954,282273,4
spotify:track:11Cz8Naeb1fIOqtkkPVNzg,Bassnectar,Mind Tricks,1,2016-06-17,2017-08-14 08:42:09+00:00,0.578,0.909,7,-3.672,1,0.105,0.00436,0.00128,0.707,0.501,87.983,233182,4
spotify:track:53v7fH9ZcMimCGIUeKCRQ3,Bassnectar,Zodgilla,0,2016-06-17,2017-08-14 08:42:26+00:00,0.507,0.962,3,-1.784,1,0.0464,0.000436,0.226,0.677,0.414,160.061,225000,4
spotify:track:1S6Du9HMa0xk6KqELZgtuV,Bassnectar,Generate,0,2015-06-30,2017-08-14 08:42:37+00:00,0.423,0.951,7,-2.528,1,0.138,0.000154,0.202,0.375,0.388,160.035,222000,4
spotify:track:0vVweaPkDhix5YZBU7sU3o,Bassnectar,Science Fiction,0,2015-06-30,2017-08-14 08:42:41+00:00,0.483,0.927,0,-4.029,1,0.038,0.000148,0.0229,0.267,0.332,159.991,312750,4
spotify:track:24pXGqFW7Ep5wbT9caFKYz,Bassnectar,"Lost in the Crowd (feat. Fashawn, Zion I)",0,2014-06-24,2017-08-14 08:43:01+00:00,0.659,0.941,1,-2.388,0,0.0434,0.000387,0.0,0.415,0.861,140.018,212571,4
spotify:track:0fTFmyy8AwWHiRoDgTh80w,Bassnectar,Vava Voom,0,2012-04-10,2017-08-14 08:43:14+00:00,0.537,0.97,7,-1.23,1,0.0407,0.000401,9.43e-05,0.345,0.163,140.032,229707,4
spotify:track:19MbwSLaYgAtyicNUMYYgl,Bassnectar,Empathy,0,2012-04-10,2017-08-14 08:43:17+00:00,0.367,0.974,11,-3.016,1,0.0775,1.57e-05,0.38,0.113,0.311,139.945,260573,4
spotify:track:7hrunTeLDFHh1oeQUJNXje,Bassnectar,Ugly,0,2012-04-10,2017-08-14 08:43:19+00:00,0.523,0.989,7,-2.289,1,0.125,1.96e-05,0.644,0.109,0.207,174.039,273107,4
spotify:track:7BpzZVdVGmVclfvZfwBNEv,Bassnectar,Upside Down,0,2011-08-02,2017-08-14 08:43:47+00:00,0.596,0.835,7,-3.753,1,0.407,0.000505,6.58e-05,0.687,0.404,174.994,319059,4
spotify:track:4nmrLqwDB7qxSLgwvu5GuA,Bassnectar,Wildstyle Method,0,2010-10-19,2017-08-14 08:43:57+00:00,0.481,0.811,4,-5.223,1,0.0354,0.000136,0.0673,0.65,0.279,179.967,354667,4
spotify:track:2haQLsOTkm37cAJGiyzNTS,Bassnectar,The 808 Track feat. Mighty High Coup,0,2010-10-19,2017-08-14 08:44:01+00:00,0.568,0.956,0,-4.79,1,0.0447,0.00448,0.0252,0.0894,0.481,84.982,271372,4
spotify:track:0cgMGEUmhcbIMhUf5bGxEv,Bassnectar,Expanded,0,2013-09-24,2017-08-14 08:44:58+00:00,0.516,0.711,1,-6.384,0,0.09,0.0025,0.312,0.11,0.294,176.057,337500,4
spotify:track:4C0YXHuue34htSjrnn52Kt,Bassnectar,Raw Charles,0,2013-09-24,2017-08-14 08:45:00+00:00,0.635,0.97,11,-2.652,1,0.127,0.00209,0.106,0.373,0.0889,89.994,180667,4
spotify:track:5N5dtdIrhzwDlXVphr3NgT,Bassnectar,Colorstorm,0,2013-09-24,2017-08-14 08:45:18+00:00,0.46,0.981,5,-2.659,1,0.0861,0.000324,0.843,0.349,0.239,74.999,342400,4
spotify:track:2Hyi5qmwDUy6jFVicDKo0a,Bassnectar,The Matrix,0,2011-08-02,2019-02-28 15:08:38+00:00,0.522,0.922,4,-3.318,0,0.112,9.68e-05,0.118,0.446,0.638,169.95,265412,4
spotify:track:4umWM9ajmlpIOP5UnxTgnF,Bassnectar,What,0,2012-04-10,2019-02-28 15:09:01+00:00,0.55,0.975,2,-1.418,1,0.0374,0.000258,0.0748,0.381,0.317,139.957,294853,4
spotify:track:5MBlrOHmPi5h7OFIsl3lnb,Bassnectar,Infinite,0,2012-10-16,2019-04-04 15:04:26+00:00,0.572,0.855,9,-3.047,1,0.153,0.00118,0.000192,0.0748,0.167,88.009,366818,4
spotify:track:3nPpCn5nYTMg0ajmzv57Jq,Ellie Goulding,Lights - Bassnectar Remix,52,2011-01-01,2019-04-04 19:48:00+00:00,0.528,0.775,1,-4.877,1,0.0285,0.00356,0.542,0.778,0.261,140.015,276560,4
spotify:track:7DM4BPaS7uofFul3ywMe46,Ricky Martin,Vente Pa' Ca,73,2016-09-23,2017-06-15 20:54:13+00:00,0.663,0.92,11,-4.07,0,0.226,0.00431,1.69e-05,0.101,0.533,99.935,259196,4
spotify:track:2cnKEkpVUSV4wnjQiTWfH6,Wisin,Escápate Conmigo,11,2017-03-31,2017-06-15 20:54:27+00:00,0.747,0.864,8,-3.181,0,0.0599,0.0245,4.46e-05,0.0853,0.754,92.028,232787,4
spotify:track:0qYTZCo5Bwh1nsUFGZP3zn,Maluma,Felices los 4,16,2017-04-21,2017-06-15 20:54:39+00:00,0.755,0.789,5,-4.502,1,0.146,0.231,0.0,0.351,0.737,93.973,229849,4
spotify:track:2p8ltfqJwkWXKW7ECRwmjY,Joey Montana,Picky,1,2016-09-09,2017-08-14 08:49:35+00:00,0.813,0.742,8,-4.708,1,0.0592,0.156,0.0,0.173,0.801,93.228,182747,4
spotify:track:7qCAVkHWZkF44OzOUKf8Cr,Nicky Jam,El Perdón,74,2017-01-20,2017-08-18 07:52:42+00:00,0.628,0.69,8,-5.828,1,0.0511,0.446,0.0,0.112,0.662,179.911,205907,4
spotify:track:32lm3769IRfcnrQV11LO4E,Enrique Iglesias,Bailando - Spanish Version,68,2014-01-01,2017-08-18 07:52:57+00:00,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,4
spotify:track:6mICuAdrwEjh6Y6lroV2Kg,Shakira,Chantaje (feat. Maluma),75,2017-05-26,2017-08-18 07:53:16+00:00,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840,4
spotify:track:33F4IHQ2JcXWSDXNA9b4tK,Maluma,Felices los 4 - Salsa Version,7,2017-07-07,2017-08-18 07:53:46+00:00,0.749,0.842,0,-3.739,1,0.0425,0.373,0.0,0.174,0.854,95.562,242319,4
spotify:track:7CUYHcu0RnbOnMz4RuN07w,Luis Fonsi,Despacito (Featuring Daddy Yankee),65,2017-01-13,2017-09-03 07:40:52+00:00,0.659,0.802,2,-4.79,1,0.148,0.208,0.0,0.123,0.863,177.936,228200,4
spotify:track:04wTurGPiiCycX8meWvf6v,Juanes,Bendecido,46,2017-05-12,2017-09-03 08:13:35+00:00,0.87,0.536,8,-8.201,0,0.0978,0.524,0.00158,0.0737,0.775,99.977,218107,4
spotify:track:3QwBODjSEzelZyVjxPOHdq,Zion & Lennox,Otra vez (feat. J Balvin),74,2016-09-30,2019-02-28 15:03:30+00:00,0.832,0.772,10,-5.429,1,0.1,0.0559,0.000486,0.44,0.704,96.016,209453,4
spotify:track:2m39uQVY1w22IvK0AdUP3L,Djavan,Luz,28,1982-03-25,2017-05-05 18:39:42+00:00,0.581,0.664,7,-7.622,1,0.05,0.454,0.0,0.102,0.7,88.994,248400,4
spotify:track:1tBjTyIWZpAXKOahFNrpMK,Djavan,Capim,38,1982-03-25,2017-05-05 18:39:57+00:00,0.674,0.675,5,-8.926,1,0.0505,0.604,0.000438,0.273,0.867,86.226,257160,4
spotify:track:2kgT6sMwXd3mdeXhBbLMQe,Djavan,Sina,58,1982-03-25,2017-05-05 18:40:03+00:00,0.763,0.556,9,-7.893,1,0.0353,0.382,1.4e-05,0.262,0.909,103.925,332133,4
spotify:track:47TCVUU6MHGHP1hS8V1ST2,Djavan,Açaí,31,1982-03-25,2017-05-05 18:40:09+00:00,0.569,0.43,2,-7.586,1,0.0274,0.629,0.0,0.592,0.426,122.539,278333,4
spotify:track:0V0DEGw7N5KlubvARp4VOm,Djavan,Lilás,51,1984-03-25,2017-05-05 21:20:13+00:00,0.739,0.725,0,-8.196,1,0.029,0.0878,0.0,0.209,0.755,128.305,283133,4
spotify:track:0PgsB53yhlKs8D19LgYU4i,Djavan,Se...,69,1992-03-25,2017-06-08 14:14:43+00:00,0.575,0.392,9,-10.383,1,0.035,0.609,7.45e-05,0.0624,0.498,179.789,291533,4
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,97,2019-10-31,2020-01-01 00:00:00,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290,4
spotify:track:1dcaQEzJ1sU9ImjDHLV5mh,Thundercat,Them Changes,62,2017-02-24,2020-01-01 00:00:00,0.785,0.545,8,-8.643,1,0.0641,0.543,0.000555,0.0923,0.723,81.676,188385,4
spotify:track:4R7ZSlYoJOIaxHJFHszQCR,Zara Larsson,Don't Worry Bout Me - Rudimental Remix,65,2019-04-24,2020-01-01 00:00:00,0.728,0.848,5,-6.248,1,0.185,0.0427,4.49e-06,0.118,0.612,124.993,193137,4
spotify:track:1YcdyD31mx74MF6zCcw0BN,Mike Golden & Friends,Pancakes & Beer,7,2011-12-05,2020-01-01 00:00:00,0.652,0.605,6,-6.818,1,0.0468,0.0918,0,0.23,0.533,109.922,312613,4
spotify:track:4Th9Lu8GK0mt5fZZ945FI7,Stick Figure,Breathe,53,2012-06-15,2020-01-01 00:00:00,0.804,0.64,11,-5.998,1,0.0479,0.0534,0.135,0.101,0.763,93.994,292485,4
spotify:track:4kV4N9D1iKVxx1KLvtTpjS,Ariana Grande,"break up with your girlfriend, i'm bored",83,2019-02-08,2020-01-01 00:00:00,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,4
spotify:track:7fqQ5zYIcNTFRJLrnSkKV4,Mike Golden & Friends,Under the Moon,5,2011-12-05,2020-01-01 00:00:00,0.531,0.55,4,-7.141,1,0.0448,0.785,0,0.114,0.365,77.856,256813,4
spotify:track:1xWH8zYtDeS9mW1JJG23VZ,Ariana Grande,R.E.M,69,2018-08-17,2020-01-01 00:00:00,0.831,0.485,10,-6.677,0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667,4
spotify:track:2NkaIKWrBPeb6RP2PAPXFD,San Fermin,The Cormorant,27,2019-10-04,2020-01-01 00:00:00,0.495,0.73,3,-7.874,0,0.0464,0.779,0.13,0.321,0.501,156.136,147453,4
spotify:track:2Orge4IMIiIgvOQfNg33WA,AKA Lui,Hey! I Don't Want That Anyway,43,2019-05-17,2020-01-01 00:00:00,0.875,0.771,11,-3.541,0,0.0698,0.067,0.02,0.34,0.838,108.002,165373,4
spotify:track:2lMxxV6jUCBo5Yl7cXQxbR,Camille Saint-Saëns,"Cello Concerto No. 1 in A Minor, Op. 33, R. 193",12,1980-01-28,2020-01-01 00:00:00,0.251,0.042,5,-27.118,1,0.0469,0.906,0.0748,0.0973,0.0724,121.3,1137507,4
spotify:track:3WVhkjB7Y4xFruqoCAajBb,Sabrina Carpenter,Sue Me,75,2018-11-09,2020-01-01 00:00:00,0.46,0.809,6,-5.415,1,0.326,0.0422,5.04e-05,0.138,0.609,157.184,179227,4
spotify:track:3ogh1T2Y3b3bLIYZfY08wl,Katrina,Walking on Sunshine (Re-Recorded) [Remastered],4,2012-01-17,2020-01-01 00:00:00,0.455,0.919,10,-5.567,1,0.0788,0.0223,0,0.059,0.962,218.744,219768,4
spotify:track:3x0YMZWQkMWKwUomaFoBCH,Bassnectar,Wildstyle Method,42,2010-10-19,2020-01-01 00:00:00,0.481,0.811,4,-5.223,1,0.0354,0.000136,0.0673,0.65,0.279,179.967,354667,4
spotify:track:5qKykF0nG9hfa96Qx7qh5p,Loverboy,Working for the Weekend (Live),2,2012-01-17,2020-01-01 00:00:00,0.338,0.887,6,-5.471,1,0.0514,3.71e-05,0.0002,0.0772,0.438,144.287,237910,4
spotify:track:7EJMNDtv9zXBZaOwN1GGMt,Mike Golden & Friends,Bones,4,2010-09-21,2020-01-01 00:00:00,0.641,0.756,9,-6.255,0,0.0604,0.518,3.54e-06,0.838,0.79,124.005,204592,4
spotify:track:2fB1NfkldJethGdXyTU43G,Bassnectar,What,41,2012-04-10,2020-01-01 00:00:00,0.546,0.976,2,-1.395,1,0.0376,0.000301,0.0465,0.361,0.333,139.965,294857,4
spotify:track:5sFOJeWwjUzUYQGt5WvTXr,Robert Schumann,"Schumann: Cello Concerto in A Minor, Op. 129: I. Nicht zu schnell (Live)",16,2019-01-18,2020-01-01 00:00:00,0.261,0.0406,9,-22.241,0,0.0453,0.981,0.85,0.118,0.126,106.659,702360,4
spotify:track:5sqARvXp1zRp3aVkN6XRWk,Édouard Lalo,Concerto pour violoncelle en Ré Mineur: I. Prélude (Lento - Allegro maestoso),1,2016-03-18,2020-01-01 00:00:00,0.184,0.113,2,-20.364,0,0.0437,0.967,0.873,0.0866,0.0978,87.748,845173,4
spotify:track:6nzXkCBOhb2mxctNihOqbb,M.I.A.,Bad Girls,68,2013-01-01,2020-01-01 00:00:00,0.639,0.912,1,-2.621,1,0.0615,0.00107,0,0.097,0.343,143.448,227520,4
spotify:track:6oCM4EvKRMlN82QjqnaUJ4,Warrant,Cherry Pie (Re-Recorded) [Remastered],2,2012-01-17,2020-01-01 00:00:00,0.382,0.805,1,-5.05,1,0.0457,0.00243,0,0.0878,0.578,88.04,186507,4
spotify:track:2sbtixigDCbjXBTMRSEECS,Lorde,Green Light - Chromeo Remix,52,2017-05-19,2020-01-01 00:00:00,0.794,0.88,2,-4.734,1,0.037,0.0414,1.88e-06,0.0958,0.866,121.009,247934,4
spotify:track:5600nq7TiBraBX2jobyJ3l,Dua Lipa,Swan Song,69,2019-01-24,2020-01-01 00:00:00,0.588,0.821,5,-6.54,0,0.216,0.00579,0.000275,0.208,0.509,188.098,182075,4
spotify:track:3E9RLGXVKSz4asmIxAB44Y,Allen Stone,Give You Blue,37,2019-10-22,2020-01-01 00:00:00,0.341,0.648,4,-5.467,1,0.045,0.411,0,0.336,0.493,73.696,227254,3
spotify:track:6HJI3AoUHVPrORuYM2z7Af,Erez Zobary,Before I Knew You,23,2019-04-05,2020-01-01 00:00:00,0.775,0.347,6,-11.259,0,0.137,0.0729,0,0.064,0.559,92.984,278500,4
spotify:track:7cLm450e9XaPrEZTSTsfwU,Bea Miller,it's not u it's me,70,2019-03-01,2020-01-01 00:00:00,0.776,0.568,0,-6.419,0,0.125,0.0204,1.69e-05,0.078,0.749,150.901,194526,4
spotify:track:0iwsQWgtjSq2kUXuZwTDAL,Madison Beer,Home with You,72,2018-02-02,2020-01-01 00:00:00,0.631,0.599,7,-6.137,0,0.0878,0.067,0,0.0952,0.727,170.122,190576,4
spotify:track:1pBO9JDqh1y3TbCKEO1OvG,A R I Z O N A,Nostalgic,33,2019-06-18,2020-01-01 00:00:00,0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,182668,4
spotify:track:2GnU1iwvuVqiiQmdk2gJ20,Crackazat,Coffee Time,42,2017-11-10,2020-01-01 00:00:00,0.908,0.72,4,-6.586,0,0.195,0.036,0.459,0.0414,0.672,116.988,410255,4
spotify:track:3YAKKLkaNHlPmziEmRjZBe,Gallant,Sharpest Edges,35,2019-06-14,2020-01-01 00:00:00,0.844,0.468,1,-8.278,1,0.118,0.0202,0.00039,0.123,0.627,93.92,189437,4
spotify:track:0mhM1lFaUQUcFWqYR09JqQ,Wacomo,Broken Strings,36,2017-06-30,2020-01-01 00:00:00,0.816,0.528,7,-8.42,1,0.219,0.258,0.00447,0.101,0.466,104.975,206906,3
spotify:track:6saPrg6S00jIed8tGj6DpW,Justin Jay,Home Pt. 1,48,2017-10-12,2020-01-01 00:00:00,0.312,0.116,7,-23.492,1,0.0577,0.332,0.882,0.109,0.0305,122.984,139355,4
spotify:track:5J3rc7eMOi86jEPzjIuL6h,Gibbz,Feel Good (feat. Russ Liquid),45,2016-03-08,2020-01-01 00:00:00,0.602,0.671,11,-6.125,0,0.189,0.188,0.00742,0.131,0.494,95.598,226105,4
spotify:track:6DwiGVCgXGREeCyJZtX7S1,Cautious Clay,Cold War,69,2018-02-21,2020-01-01 00:00:00,0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083,202597,4
spotify:track:6VKU2LqQ1E4NyUEioc5mEO,Francesco Rossi,Godspeed You - Charming Horses Remix,15,2015-07-10,2020-01-01 00:00:00,0.813,0.799,2,-5.804,1,0.0421,0.0418,0.00382,0.0908,0.67,121.992,263627,4
spotify:track:1lhXCia7YlGas8f7r0vdKN,Justin Jay,Can't Hang,43,2017-10-12,2020-01-01 00:00:00,0.876,0.453,0,-8.711,1,0.074,0.00314,0.515,0.116,0.126,124.018,242298,4
spotify:track:4JclCBySJNsUApnATXnhNS,Jarami,Post Mates (feat. Cautious Clay),52,2019-07-24,2020-01-01 00:00:00,0.723,0.423,5,-7.549,0,0.0302,0.133,0,0.309,0.558,113.064,155702,4
spotify:track:25sgk305KZfyuqVBQIahim,Ava Max,Sweet but Psycho,87,2018-08-17,2020-01-01 00:00:00,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,187436,4
spotify:track:03mmfpJC0IKUUR2FAs8QVj,Gibbz,Not the One,40,2018-10-16,2020-01-01 00:00:00,0.702,0.35,5,-8.269,1,0.0489,0.122,0.0868,0.109,0.0908,94.984,219789,4
spotify:track:7BdBAeVMiVHbszGoN7WsAt,ODESZA,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,57,2018-11-30,2020-01-01 00:00:00,0.636,0.575,10,-4.624,1,0.0315,0.0117,0.861,0.12,0.193,119.996,219507,4
spotify:track:2M20XMZy2XmRpYE2aNQhZR,Mosie,Look@Ugo,45,2018-03-14,2020-01-01 00:00:00,0.843,0.389,9,-10.333,0,0.223,0.298,5.07e-06,0.0765,0.685,109.987,251477,4
spotify:track:2fKEunM0KZVpVLwlvmVlDZ,Vallis Alps,Fading,53,2016-11-17,2020-01-01 00:00:00,0.662,0.482,9,-9.786,1,0.0464,0.515,0.00553,0.119,0.294,98.05,280055,4
spotify:track:6AUAxTW5k2vs63TN8BIRu2,Cobrayama,I Don't Want to Live Without You,34,2019-06-27,2020-01-01 00:00:00,0.663,0.408,5,-8.612,1,0.18,0.211,0.274,0.162,0.395,173.95,165517,4
spotify:track:0ufLxZYYV4Bami3azE4I2d,Rosehardt,Electric Slide (In Ya DMs),28,2018-08-21,2020-01-01 00:00:00,0.752,0.512,9,-7.052,0,0.121,0.129,0.156,0.0379,0.723,89.945,230514,4
spotify:track:5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,84,2019-01-18,2020-01-01 00:00:00,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480,4
spotify:track:2MDLioU5AzJf5uA48lxk2t,Jarami,Cold Blooded,53,2018-10-01,2020-01-01 00:00:00,0.77,0.688,5,-5.547,0,0.0362,0.307,0.026,0.102,0.51,114.99,169184,4
spotify:track:2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,83,2017-06-02,2020-01-01 00:00:00,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
spotify:track:16qgL8moRXVRZA5K0yU4yZ,TÂCHES,Sofia's Theme,52,2019-01-10,2020-01-01 00:00:00,0.814,0.664,4,-13.927,0,0.0494,0.0177,0.873,0.0907,0.155,119.003,326723,4
spotify:track:2Ydhlp4RgtHKx2e4eXJsjr,FKJ,Earthquake,45,2019-11-12,2020-01-01 00:00:00,0.375,0.378,8,-12.547,1,0.158,0.85,0.0464,0.12,0.0996,82.631,162363,1
spotify:track:3KdPnZiYzQJJ5itDr8BjMM,Theophilus London,Only You (feat. Tame Impala),57,2018-10-31,2020-01-01 00:00:00,0.745,0.807,9,-5.79,0,0.0719,0.114,4.97e-05,0.0917,0.454,117.96,215447,4
spotify:track:1s0dzzFLZTbRGSJ2EL2ObD,Rihanna,Consideration - James Carter Remix,32,2017-12-08,2020-01-01 00:00:00,0.674,0.872,5,-5.64,1,0.129,0.0247,0.00031,0.148,0.16,145.112,157747,4
spotify:track:4SPu0Ql902hTVXkBoNIYtq,Ariana Grande,NASA,58,2018-02-07,2020-01-01 00:00:00,0.737,0.461,6,-6.887,1,0.293,0.447,0,0.268,0.481,75.005,182000,4
spotify:track:44JH0uUKUjQ9ivtakBmLiQ,Justin Jay,Ease Up ft. Josh Taylor,25,2017-10-12,2020-01-01 00:00:00,0.718,0.778,8,-8.443,0,0.0414,0.00149,0.136,0.121,0.135,122.01,241967,4
spotify:track:7D6qG7anBREHzusfYnuUK6,Jerry Folk,Most People,39,2019-04-03,2020-01-01 00:00:00,0.787,0.647,4,-8.057,0,0.0469,0.0787,0.841,0.0961,0.123,109.968,180017,4
spotify:track:7piA9DxQTCKwxXWOOK7zXZ,Whethan,Win You Over (feat. Soak),26,2019-03-29,2020-01-01 00:00:00,0.807,0.749,0,-5.519,1,0.0833,0.00488,5.17e-06,0.439,0.664,118.008,209490,4
spotify:track:4eq17b7pdZbNobsJE0CqhZ,Tom Gregory,Losing Sleep - Sebastien Extended Remix,5,2018-03-16,2020-01-01 00:00:00,0.894,0.599,11,-6.332,0,0.0468,0.0364,2.83e-05,0.123,0.733,114.998,292174,4
spotify:track:5udz8YvYKpDRB3gcSILh0e,Ariana Grande,"thank u, next",4,2018-11-03,2020-01-01 00:00:00,0.746,0.667,1,-5.682,1,0.0679,0.271,1.2e-06,0.102,0.384,107.032,207333,4
spotify:track:6ocbgoVGwYJhOv1GgI9NsF,Ariana Grande,7 rings,90,2019-02-08,2020-01-01 00:00:00,0.778,0.317,1,-10.732,0,0.334,0.592,0,0.0881,0.327,140.048,178627,4
spotify:track:7COXchtUOMd6uIT6HvmRaI,Lauv,i'm so tired...,83,2019-01-24,2020-01-01 00:00:00,0.599,0.733,11,-7.058,1,0.203,0.176,0,0.242,0.534,102.211,162583,4
spotify:track:3D4uUFRoYDFHbkQlTKL2Om,Maggie Rogers,Give A Little,66,2019-01-18,2020-01-01 00:00:00,0.618,0.695,7,-5.415,1,0.189,0.211,3.96e-05,0.11,0.766,199.95,226720,3
spotify:track:4L9l5x0WuzNtyEBeqzvgPE,Maggie Rogers,Overnight,63,2019-01-18,2020-01-01 00:00:00,0.479,0.667,8,-5.429,1,0.177,0.0323,0,0.306,0.734,177.958,200347,4
spotify:track:4uTvPEr01pjTbZgl7jcKBD,Ariana Grande,NASA,75,2019-02-08,2020-01-01 00:00:00,0.747,0.458,6,-6.891,1,0.303,0.451,0,0.252,0.47,75.029,182000,4
spotify:track:3yhInewGeB4AzUJKyz3SUR,Amber Mark,What If,59,2019-06-07,2020-01-08 23:00:45+00:00,0.725,0.448,1,-5.898,1,0.0393,0.00868,0.00526,0.0574,0.484,92.94,215240,4
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Take on Me,83,1985-06-01,2020-01-08 23:00:45+00:00,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4
spotify:track:0Exmgtcwu1ZMOXt4rioXbo,Great Good Fine Ok,Terrified,6,2019-04-19,2020-01-08 23:00:45+00:00,0.85,0.685,5,-4.592,0,0.0476,0.189,0.0,0.411,0.876,105.024,183022,4
spotify:track:4LykuDcXuWs2nz0CZLigJv,Kyle Dion,Glass House,45,2019-03-08,2020-01-08 23:00:45+00:00,0.608,0.655,6,-5.841,0,0.0955,0.447,3.5e-05,0.558,0.564,72.882,214143,4
spotify:track:6oKeVXkFW8W91cyoWVgRHE,SG Lewis,Sunsets - Pt. 2,59,2018-04-06,2020-01-08 23:00:45+00:00,0.706,0.579,7,-7.757,1,0.171,0.00932,0.0457,0.211,0.364,99.954,216497,4
spotify:track:2HiY41d3PVdJVk8EJY4BKN,Louis Cole,Freaky Times,15,2018-08-10,2020-01-08 23:00:45+00:00,0.83,0.815,6,-6.045,0,0.174,0.187,0.0761,0.137,0.746,140.121,197143,4
spotify:track:0oLtiMnTizg2Lw5f74z9Gm,Miami Horror,Leila - Poolside Remix,55,2017-06-30,2020-01-08 23:00:45+00:00,0.769,0.768,4,-7.542,0,0.0366,0.0139,0.0215,0.0469,0.825,103.997,318462,4
spotify:track:0zZE4gBv25outVrHKJgiry,Clean Bandit,Nowhere (feat. Rita Ora & KYLE),49,2018-11-30,2020-01-08 23:00:45+00:00,0.793,0.624,11,-6.024,0,0.0344,0.0574,2.08e-06,0.208,0.755,100.024,226040,4
spotify:track:7JlLJv631dX8SyAGPFmr2R,RAC,Nostalgia (RAC Mix),42,2015-09-09,2020-01-08 23:00:45+00:00,0.756,0.678,6,-5.628,0,0.0323,0.0919,0.0408,0.143,0.597,117.996,256345,4
spotify:track:3ekM1ZWxzUHs4SE77HtekG,Vijay & Sofia Zlatko,Breathe,50,2018-12-28,2020-01-08 23:00:45+00:00,0.713,0.715,3,-7.076,0,0.0434,0.131,0.832,0.0949,0.353,122.03,189585,4
spotify:track:38HcgcQC4suvti0Sa0e5yc,Teyana Taylor,Rose In Harlem,65,2018-06-23,2020-01-08 23:00:45+00:00,0.543,0.567,2,-5.241,0,0.129,0.468,0.0,0.171,0.351,143.744,222828,4
